X:	U:	P:	RO:	E:	Q:
0.298948	-0.58376	1.19883	2.15135	1.39312	0
0.300807	-0.582221	1.20176	2.1551	1.39409	0
0.302663	-0.580685	1.20469	2.15884	1.39506	0
0.304516	-0.579151	1.20761	2.16259	1.39603	0
0.306366	-0.577619	1.21054	2.16633	1.39699	0
0.308212	-0.57609	1.21347	2.17008	1.39796	0
0.310056	-0.574564	1.2164	2.17382	1.39893	0
0.311896	-0.57304	1.21934	2.17756	1.39989	0
0.313733	-0.571519	1.22227	2.1813	1.40085	0
0.315566	-0.57	1.22521	2.18504	1.40181	0
0.317397	-0.568483	1.22814	2.18878	1.40277	0
0.319224	-0.566969	1.23108	2.19252	1.40373	0
0.321049	-0.565458	1.23402	2.19625	1.40469	0
0.32287	-0.563949	1.23696	2.19999	1.40564	0
0.324688	-0.562442	1.2399	2.20372	1.4066	0
0.326503	-0.560938	1.24284	2.20745	1.40755	0
0.328315	-0.559436	1.24579	2.21119	1.40851	0
0.330124	-0.557937	1.24873	2.21492	1.40946	0
0.33193	-0.55644	1.25168	2.21865	1.41041	0
0.333733	-0.554946	1.25463	2.22238	1.41136	0
0.335533	-0.553454	1.25757	2.2261	1.4123	0
0.33733	-0.551964	1.26052	2.22983	1.41325	0
0.339124	-0.550477	1.26347	2.23356	1.41419	0
0.340915	-0.548992	1.26643	2.23728	1.41514	0
0.342703	-0.54751	1.26938	2.24101	1.41608	0
0.344487	-0.54603	1.27233	2.24473	1.41702	0
0.346269	-0.544552	1.27529	2.24845	1.41796	0
0.348048	-0.543077	1.27825	2.25217	1.4189	0
0.349825	-0.541604	1.2812	2.25589	1.41984	0
0.351598	-0.540134	1.28416	2.25961	1.42078	0
0.353368	-0.538666	1.28712	2.26333	1.42171	0
0.355135	-0.5372	1.29008	2.26704	1.42265	0
0.3569	-0.535737	1.29304	2.27076	1.42358	0
0.358661	-0.534276	1.29601	2.27447	1.42451	0
0.36042	-0.532817	1.29897	2.27819	1.42544	0
0.362176	-0.53136	1.30194	2.2819	1.42637	0
0.363928	-0.529906	1.3049	2.28561	1.4273	0
0.365679	-0.528454	1.30787	2.28932	1.42823	0
0.367426	-0.527005	1.31084	2.29303	1.42915	0
0.36917	-0.525557	1.31381	2.29674	1.43008	0
0.370912	-0.524112	1.31678	2.30045	1.431	0
0.372651	-0.52267	1.31975	2.30415	1.43193	0
0.374387	-0.521229	1.32272	2.30786	1.43285	0
0.37612	-0.519791	1.3257	2.31156	1.43377	0
0.37785	-0.518355	1.32867	2.31526	1.43469	0
0.379578	-0.516922	1.33165	2.31896	1.4356	0
0.381303	-0.51549	1.33462	2.32267	1.43652	0
0.383025	-0.514061	1.3376	2.32637	1.43744	0
0.384744	-0.512634	1.34058	2.33006	1.43835	0
0.386461	-0.511209	1.34356	2.33376	1.43927	0
0.388175	-0.509787	1.34654	2.33746	1.44018	0
0.389886	-0.508367	1.34952	2.34115	1.44109	0
0.391595	-0.506948	1.35251	2.34485	1.442	0
0.393301	-0.505533	1.35549	2.34854	1.44291	0
0.395004	-0.504119	1.35848	2.35223	1.44382	0
0.396704	-0.502707	1.36146	2.35592	1.44472	0
0.398402	-0.501298	1.36445	2.35961	1.44563	0
0.400097	-0.499891	1.36744	2.3633	1.44653	0
0.40179	-0.498486	1.37043	2.36699	1.44744	0
0.40348	-0.497083	1.37342	2.37068	1.44834	0
0.405167	-0.495682	1.37641	2.37436	1.44924	0
0.406852	-0.494283	1.3794	2.37805	1.45014	0
0.408534	-0.492887	1.38239	2.38173	1.45104	0
0.410213	-0.491493	1.38539	2.38541	1.45194	0
0.41189	-0.4901	1.38838	2.3891	1.45283	0
0.413565	-0.48871	1.39138	2.39278	1.45373	0
0.415236	-0.487322	1.39438	2.39646	1.45462	0
0.416905	-0.485936	1.39737	2.40013	1.45552	0
0.418572	-0.484553	1.40037	2.40381	1.45641	0
0.420236	-0.483171	1.40337	2.40749	1.4573	0
0.421897	-0.481791	1.40637	2.41116	1.45819	0
0.423556	-0.480414	1.40938	2.41484	1.45908	0
0.425213	-0.479038	1.41238	2.41851	1.45997	0
0.426867	-0.477665	1.41538	2.42218	1.46086	0
0.428518	-0.476293	1.41839	2.42585	1.46174	0
0.430167	-0.474924	1.42139	2.42952	1.46263	0
0.431813	-0.473557	1.4244	2.43319	1.46351	0
0.433457	-0.472192	1.42741	2.43686	1.46439	0
0.435099	-0.470828	1.43042	2.44053	1.46528	0
0.436738	-0.469467	1.43343	2.44419	1.46616	0
0.438374	-0.468108	1.43644	2.44786	1.46704	0
0.440008	-0.466751	1.43945	2.45152	1.46792	0
0.44164	-0.465396	1.44246	2.45518	1.46879	0
0.443269	-0.464043	1.44548	2.45885	1.46967	0
0.444896	-0.462691	1.44849	2.46251	1.47055	0
0.44652	-0.461342	1.45151	2.46617	1.47142	0
0.448142	-0.459995	1.45452	2.46983	1.47229	0
0.449762	-0.45865	1.45754	2.47348	1.47317	0
0.451379	-0.457307	1.46056	2.47714	1.47404	0
0.452994	-0.455965	1.46358	2.4808	1.47491	0
0.454606	-0.454626	1.4666	2.48445	1.47578	0
0.456216	-0.453288	1.46962	2.4881	1.47665	0
0.457824	-0.451953	1.47264	2.49176	1.47751	0
0.459429	-0.45062	1.47567	2.49541	1.47838	0
0.461032	-0.449288	1.47869	2.49906	1.47925	0
0.462633	-0.447958	1.48171	2.50271	1.48011	0
0.464231	-0.446631	1.48474	2.50636	1.48097	0
0.465827	-0.445305	1.48777	2.51	1.48184	0
0.467421	-0.443981	1.49079	2.51365	1.4827	0
0.469012	-0.442659	1.49382	2.5173	1.48356	0
0.470601	-0.441339	1.49685	2.52094	1.48442	0
0.472188	-0.440021	1.49988	2.52458	1.48528	0
0.473772	-0.438704	1.50291	2.52823	1.48613	0
0.475354	-0.43739	1.50595	2.53187	1.48699	0
0.476934	-0.436077	1.50898	2.53551	1.48785	0
0.478512	-0.434766	1.51201	2.53915	1.4887	0
0.480087	-0.433458	1.51505	2.54279	1.48956	0
0.48166	-0.432151	1.51808	2.54642	1.49041	0
0.483231	-0.430845	1.52112	2.55006	1.49126	0
0.484799	-0.429542	1.52416	2.5537	1.49211	0
0.486366	-0.428241	1.5272	2.55733	1.49296	0
0.48793	-0.426941	1.53024	2.56096	1.49381	0
0.489492	-0.425643	1.53328	2.5646	1.49466	0
0.491052	-0.424347	1.53632	2.56823	1.4955	0
0.492609	-0.423053	1.53936	2.57186	1.49635	0
0.494164	-0.421761	1.5424	2.57549	1.4972	0
0.495717	-0.42047	1.54545	2.57912	1.49804	0
0.497268	-0.419182	1.54849	2.58274	1.49888	0
0.498817	-0.417895	1.55154	2.58637	1.49972	0
0.500364	-0.41661	1.55458	2.59	1.50057	0
0.501908	-0.415326	1.55763	2.59362	1.50141	0
0.50345	-0.414045	1.56068	2.59724	1.50225	0
0.50499	-0.412765	1.56373	2.60087	1.50308	0
0.506528	-0.411487	1.56678	2.60449	1.50392	0
0.508064	-0.41021	1.56983	2.60811	1.50476	0
0.509598	-0.408936	1.57288	2.61173	1.50559	0
0.511129	-0.407663	1.57594	2.61535	1.50643	0
0.512659	-0.406392	1.57899	2.61897	1.50726	0
0.514186	-0.405123	1.58204	2.62258	1.5081	0
0.515711	-0.403855	1.5851	2.6262	1.50893	0
0.517234	-0.40259	1.58816	2.62981	1.50976	0
0.518755	-0.401326	1.59121	2.63343	1.51059	0
0.520274	-0.400063	1.59427	2.63704	1.51142	0
0.521791	-0.398803	1.59733	2.64065	1.51225	0
0.523306	-0.397544	1.60039	2.64426	1.51308	0
0.524819	-0.396286	1.60345	2.64787	1.5139	0
0.526329	-0.395031	1.60651	2.65148	1.51473	0
0.527838	-0.393777	1.60957	2.65509	1.51555	0
0.529345	-0.392525	1.61264	2.6587	1.51638	0
0.530849	-0.391275	1.6157	2.66231	1.5172	0
0.532351	-0.390026	1.61877	2.66591	1.51802	0
0.533852	-0.388779	1.62183	2.66952	1.51884	0
0.53535	-0.387533	1.6249	2.67312	1.51966	0
0.536847	-0.38629	1.62797	2.67672	1.52048	0
0.538341	-0.385048	1.63103	2.68032	1.5213	0
0.539833	-0.383807	1.6341	2.68392	1.52212	0
0.541324	-0.382569	1.63717	2.68752	1.52294	0
0.542812	-0.381332	1.64024	2.69112	1.52375	0
0.544298	-0.380096	1.64332	2.69472	1.52457	0
0.545783	-0.378862	1.64639	2.69832	1.52538	0
0.547265	-0.37763	1.64946	2.70191	1.5262	0
0.548746	-0.3764	1.65254	2.70551	1.52701	0
0.550224	-0.375171	1.65561	2.7091	1.52782	0
0.551701	-0.373943	1.65869	2.7127	1.52863	0
0.553175	-0.372718	1.66176	2.71629	1.52944	0
0.554648	-0.371494	1.66484	2.71988	1.53025	0
0.556118	-0.370271	1.66792	2.72347	1.53106	0
0.557587	-0.36905	1.671	2.72706	1.53187	0
0.559054	-0.367831	1.67408	2.73065	1.53267	0
0.560519	-0.366613	1.67716	2.73424	1.53348	0
0.561982	-0.365397	1.68024	2.73782	1.53429	0
0.563443	-0.364183	1.68332	2.74141	1.53509	0
0.564902	-0.36297	1.68641	2.74499	1.53589	0
0.566359	-0.361759	1.68949	2.74858	1.5367	0
0.567814	-0.360549	1.69258	2.75216	1.5375	0
0.569268	-0.359341	1.69566	2.75574	1.5383	0
0.570719	-0.358134	1.69875	2.75933	1.5391	0
0.572169	-0.356929	1.70184	2.76291	1.5399	0
0.573617	-0.355725	1.70492	2.76649	1.5407	0
0.575063	-0.354523	1.70801	2.77006	1.54149	0
0.576507	-0.353323	1.7111	2.77364	1.54229	0
0.577949	-0.352124	1.71419	2.77722	1.54309	0
0.579389	-0.350927	1.71729	2.7808	1.54388	0
0.580827	-0.349731	1.72038	2.78437	1.54467	0
0.582264	-0.348537	1.72347	2.78794	1.54547	0
0.583699	-0.347344	1.72657	2.79152	1.54626	0
0.585132	-0.346153	1.72966	2.79509	1.54705	0
0.586563	-0.344963	1.73276	2.79866	1.54784	0
0.587992	-0.343775	1.73585	2.80223	1.54863	0
0.589419	-0.342588	1.73895	2.8058	1.54942	0
0.590845	-0.341403	1.74205	2.80937	1.55021	0
0.592269	-0.340219	1.74515	2.81294	1.551	0
0.593691	-0.339037	1.74825	2.81651	1.55179	0
0.595111	-0.337856	1.75135	2.82007	1.55257	0
0.596529	-0.336677	1.75445	2.82364	1.55336	0
0.597946	-0.335499	1.75755	2.8272	1.55414	0
0.599361	-0.334323	1.76065	2.83076	1.55493	0
0.600774	-0.333148	1.76376	2.83433	1.55571	0
0.602185	-0.331975	1.76686	2.83789	1.55649	0
0.603595	-0.330803	1.76997	2.84145	1.55727	0
0.605002	-0.329633	1.77307	2.84501	1.55806	0
0.606408	-0.328464	1.77618	2.84857	1.55884	0
0.607813	-0.327296	1.77929	2.85213	1.55961	0
0.609215	-0.32613	1.7824	2.85569	1.56039	0
0.610616	-0.324966	1.78551	2.85924	1.56117	0
0.612015	-0.323802	1.78862	2.8628	1.56195	0
0.613412	-0.322641	1.79173	2.86635	1.56272	0
0.614808	-0.32148	1.79484	2.86991	1.5635	0
0.616201	-0.320322	1.79795	2.87346	1.56427	0
0.617593	-0.319164	1.80106	2.87701	1.56505	0
0.618984	-0.318008	1.80418	2.88056	1.56582	0
0.620372	-0.316854	1.80729	2.88411	1.56659	0
0.621759	-0.315701	1.81041	2.88766	1.56736	0
0.623144	-0.314549	1.81352	2.89121	1.56814	0
0.624528	-0.313398	1.81664	2.89476	1.56891	0
0.62591	-0.31225	1.81976	2.89831	1.56967	0
0.62729	-0.311102	1.82288	2.90185	1.57044	0
0.628668	-0.309956	1.826	2.9054	1.57121	0
0.630045	-0.308811	1.82912	2.90894	1.57198	0
0.63142	-0.307668	1.83224	2.91249	1.57274	0
0.632793	-0.306526	1.83536	2.91603	1.57351	0
0.634165	-0.305385	1.83848	2.91957	1.57427	0
0.635535	-0.304246	1.84161	2.92311	1.57504	0
0.636904	-0.303108	1.84473	2.92665	1.5758	0
0.63827	-0.301972	1.84786	2.93019	1.57656	0
0.639636	-0.300837	1.85098	2.93373	1.57733	0
0.640999	-0.299703	1.85411	2.93727	1.57809	0
0.642361	-0.298571	1.85723	2.94081	1.57885	0
0.643721	-0.29744	1.86036	2.94434	1.57961	0
0.645079	-0.29631	1.86349	2.94788	1.58037	0
0.646436	-0.295182	1.86662	2.95141	1.58113	0
0.647792	-0.294055	1.86975	2.95495	1.58188	0
0.649145	-0.292929	1.87288	2.95848	1.58264	0
0.650497	-0.291805	1.87601	2.96201	1.5834	0
0.651848	-0.290682	1.87915	2.96554	1.58415	0
0.653197	-0.28956	1.88228	2.96907	1.58491	0
0.654544	-0.28844	1.88541	2.9726	1.58566	0
0.655889	-0.287321	1.88855	2.97613	1.58641	0
0.657234	-0.286203	1.89168	2.97966	1.58717	0
0.658576	-0.285087	1.89482	2.98318	1.58792	0
0.659917	-0.283972	1.89796	2.98671	1.58867	0
0.661256	-0.282858	1.90109	2.99024	1.58942	0
0.662594	-0.281746	1.90423	2.99376	1.59017	0
0.66393	-0.280635	1.90737	2.99728	1.59092	0
0.665264	-0.279525	1.91051	3.00081	1.59167	0
0.666597	-0.278417	1.91365	3.00433	1.59241	0
0.667929	-0.27731	1.91679	3.00785	1.59316	0
0.669259	-0.276204	1.91994	3.01137	1.59391	0
0.670587	-0.275099	1.92308	3.01489	1.59465	0
0.671914	-0.273996	1.92622	3.01841	1.5954	0
0.673239	-0.272894	1.92937	3.02193	1.59614	0
0.674563	-0.271793	1.93251	3.02545	1.59688	0
0.675885	-0.270693	1.93566	3.02896	1.59763	0
0.677205	-0.269595	1.93881	3.03248	1.59837	0
0.678524	-0.268498	1.94195	3.03599	1.59911	0
0.679842	-0.267403	1.9451	3.03951	1.59985	0
0.681158	-0.266308	1.94825	3.04302	1.60059	0
0.682472	-0.265215	1.9514	3.04653	1.60133	0
0.683785	-0.264123	1.95455	3.05004	1.60207	0
0.685097	-0.263033	1.9577	3.05355	1.60281	0
0.686407	-0.261943	1.96085	3.05706	1.60354	0
0.687715	-0.260855	1.96401	3.06057	1.60428	0
0.689022	-0.259768	1.96716	3.06408	1.60502	0
0.690328	-0.258683	1.97031	3.06759	1.60575	0
0.691631	-0.257598	1.97347	3.0711	1.60649	0
0.692934	-0.256515	1.97663	3.0746	1.60722	0
0.694235	-0.255433	1.97978	3.07811	1.60795	0
0.695534	-0.254352	1.98294	3.08161	1.60869	0
0.696832	-0.253273	1.9861	3.08512	1.60942	0
0.698129	-0.252195	1.98925	3.08862	1.61015	0
0.699424	-0.251118	1.99241	3.09212	1.61088	0
0.700718	-0.250042	1.99557	3.09562	1.61161	0
0.70201	-0.248967	1.99873	3.09912	1.61234	0
0.703301	-0.247894	2.0019	3.10262	1.61307	0
0.70459	-0.246821	2.00506	3.10612	1.6138	0
0.705878	-0.24575	2.00822	3.10962	1.61452	0
0.707164	-0.244681	2.01138	3.11312	1.61525	0
0.708449	-0.243612	2.01455	3.11662	1.61597	0
0.709732	-0.242545	2.01771	3.12011	1.6167	0
0.711014	-0.241479	2.02088	3.12361	1.61742	0
0.712295	-0.240413	2.02405	3.1271	1.61815	0
0.713574	-0.23935	2.02721	3.13059	1.61887	0
0.714852	-0.238287	2.03038	3.13409	1.6196	0
0.716128	-0.237226	2.03355	3.13758	1.62032	0
0.717403	-0.236165	2.03672	3.14107	1.62104	0
0.718676	-0.235106	2.03989	3.14456	1.62176	0
0.719948	-0.234048	2.04306	3.14805	1.62248	0
0.721219	-0.232991	2.04623	3.15154	1.6232	0
0.722488	-0.231936	2.0494	3.15503	1.62392	0
0.723756	-0.230881	2.05258	3.15852	1.62464	0
0.725022	-0.229828	2.05575	3.162	1.62535	0
0.726287	-0.228776	2.05892	3.16549	1.62607	0
0.727551	-0.227725	2.0621	3.16897	1.62679	0
0.728813	-0.226675	2.06528	3.17246	1.6275	0
0.730074	-0.225627	2.06845	3.17594	1.62822	0
0.731334	-0.224579	2.07163	3.17943	1.62893	0
0.732592	-0.223533	2.07481	3.18291	1.62965	0
0.733848	-0.222487	2.07799	3.18639	1.63036	0
0.735104	-0.221443	2.08116	3.18987	1.63107	0
0.736358	-0.2204	2.08434	3.19335	1.63178	0
0.73761	-0.219359	2.08753	3.19683	1.6325	0
0.738862	-0.218318	2.09071	3.20031	1.63321	0
0.740111	-0.217278	2.09389	3.20379	1.63392	0
0.74136	-0.21624	2.09707	3.20726	1.63463	0
0.742607	-0.215203	2.10025	3.21074	1.63534	0
0.743853	-0.214166	2.10344	3.21421	1.63604	0
0.745097	-0.213131	2.10662	3.21769	1.63675	0
0.746341	-0.212097	2.10981	3.22116	1.63746	0
0.747582	-0.211065	2.113	3.22464	1.63817	0
0.748823	-0.210033	2.11618	3.22811	1.63887	0
0.750062	-0.209002	2.11937	3.23158	1.63958	0
0.7513	-0.207973	2.12256	3.23505	1.64028	0
0.752536	-0.206944	2.12575	3.23852	1.64099	0
0.753771	-0.205917	2.12894	3.24199	1.64169	0
0.755005	-0.204891	2.13213	3.24546	1.64239	0
0.756238	-0.203866	2.13532	3.24893	1.64309	0
0.757469	-0.202842	2.13851	3.2524	1.6438	0
0.758699	-0.201819	2.1417	3.25586	1.6445	0
0.759927	-0.200797	2.1449	3.25933	1.6452	0
0.761154	-0.199776	2.14809	3.26279	1.6459	0
0.76238	-0.198756	2.15128	3.26626	1.6466	0
0.763605	-0.197738	2.15448	3.26972	1.6473	0
0.764828	-0.19672	2.15768	3.27319	1.64799	0
0.76605	-0.195704	2.16087	3.27665	1.64869	0
0.767271	-0.194688	2.16407	3.28011	1.64939	0
0.768491	-0.193674	2.16727	3.28357	1.65008	0
0.769709	-0.192661	2.17047	3.28703	1.65078	0
0.770926	-0.191649	2.17366	3.29049	1.65148	0
0.772141	-0.190637	2.17686	3.29395	1.65217	0
0.773356	-0.189627	2.18007	3.29741	1.65286	0
0.774569	-0.188618	2.18327	3.30086	1.65356	0
0.775781	-0.18761	2.18647	3.30432	1.65425	0
0.776991	-0.186603	2.18967	3.30778	1.65494	0
0.7782	-0.185598	2.19288	3.31123	1.65563	0
0.779408	-0.184593	2.19608	3.31469	1.65633	0
0.780615	-0.183589	2.19928	3.31814	1.65702	0
0.781821	-0.182586	2.20249	3.32159	1.65771	0
0.783025	-0.181585	2.2057	3.32504	1.6584	0
0.784228	-0.180584	2.2089	3.3285	1.65908	0
0.78543	-0.179584	2.21211	3.33195	1.65977	0
0.78663	-0.178586	2.21532	3.3354	1.66046	0
0.787829	-0.177588	2.21853	3.33885	1.66115	0
0.789027	-0.176592	2.22174	3.3423	1.66183	0
0.790224	-0.175596	2.22495	3.34574	1.66252	0
0.79142	-0.174602	2.22816	3.34919	1.66321	0
0.792614	-0.173608	2.23137	3.35264	1.66389	0
0.793807	-0.172616	2.23458	3.35608	1.66457	0
0.794999	-0.171625	2.23779	3.35953	1.66526	0
0.79619	-0.170634	2.24101	3.36297	1.66594	0
0.797379	-0.169645	2.24422	3.36642	1.66662	0
0.798567	-0.168656	2.24744	3.36986	1.66731	0
0.799754	-0.167669	2.25065	3.3733	1.66799	0
0.80094	-0.166683	2.25387	3.37674	1.66867	0
0.802125	-0.165697	2.25708	3.38018	1.66935	0
0.803308	-0.164713	2.2603	3.38363	1.67003	0
0.80449	-0.16373	2.26352	3.38706	1.67071	0
0.805671	-0.162747	2.26674	3.3905	1.67139	0
0.806851	-0.161766	2.26996	3.39394	1.67207	0
0.808029	-0.160786	2.27318	3.39738	1.67274	0
0.809207	-0.159806	2.2764	3.40082	1.67342	0
0.810383	-0.158828	2.27962	3.40425	1.6741	0
0.811558	-0.15785	2.28284	3.40769	1.67477	0
0.812732	-0.156874	2.28606	3.41112	1.67545	0
0.813904	-0.155899	2.28929	3.41456	1.67612	0
0.815076	-0.154924	2.29251	3.41799	1.6768	0
0.816246	-0.153951	2.29574	3.42142	1.67747	0
0.817415	-0.152978	2.29896	3.42486	1.67814	0
0.818583	-0.152007	2.30219	3.42829	1.67882	0
0.81975	-0.151036	2.30541	3.43172	1.67949	0
0.820916	-0.150066	2.30864	3.43515	1.68016	0
0.82208	-0.149098	2.31187	3.43858	1.68083	0
0.823243	-0.14813	2.3151	3.44201	1.6815	0
0.824405	-0.147164	2.31833	3.44543	1.68217	0
0.825566	-0.146198	2.32156	3.44886	1.68284	0
0.826726	-0.145233	2.32479	3.45229	1.68351	0
0.827885	-0.144269	2.32802	3.45571	1.68418	0
0.829042	-0.143306	2.33125	3.45914	1.68485	0
0.830199	-0.142344	2.33448	3.46256	1.68552	0
0.831354	-0.141384	2.33771	3.46599	1.68618	0
0.832508	-0.140424	2.34095	3.46941	1.68685	0
0.833661	-0.139464	2.34418	3.47283	1.68751	0
0.834813	-0.138506	2.34742	3.47625	1.68818	0
0.835963	-0.137549	2.35065	3.47968	1.68884	0
0.837113	-0.136593	2.35389	3.4831	1.68951	0
0.838261	-0.135638	2.35713	3.48652	1.69017	0
0.839409	-0.134683	2.36036	3.48994	1.69084	0
0.840555	-0.13373	2.3636	3.49335	1.6915	0
0.8417	-0.132777	2.36684	3.49677	1.69216	0
0.842844	-0.131826	2.37008	3.50019	1.69282	0
0.843986	-0.130875	2.37332	3.50361	1.69348	0
0.845128	-0.129925	2.37656	3.50702	1.69414	0
0.846269	-0.128977	2.3798	3.51044	1.6948	0
0.847408	-0.128029	2.38304	3.51385	1.69546	0
0.848546	-0.127082	2.38629	3.51727	1.69612	0
0.849684	-0.126136	2.38953	3.52068	1.69678	0
0.85082	-0.125191	2.39277	3.52409	1.69744	0
0.851955	-0.124247	2.39602	3.5275	1.6981	0
0.853089	-0.123303	2.39926	3.53091	1.69875	0
0.854222	-0.122361	2.40251	3.53432	1.69941	0
0.855353	-0.12142	2.40575	3.53773	1.70007	0
0.856484	-0.120479	2.409	3.54114	1.70072	0
0.857614	-0.119539	2.41225	3.54455	1.70138	0
0.858742	-0.118601	2.4155	3.54796	1.70203	0
0.85987	-0.117663	2.41875	3.55137	1.70269	0
0.860996	-0.116726	2.422	3.55477	1.70334	0
0.862121	-0.11579	2.42525	3.55818	1.70399	0
0.863245	-0.114855	2.4285	3.56159	1.70465	0
0.864368	-0.11392	2.43175	3.56499	1.7053	0
0.86549	-0.112987	2.435	3.56839	1.70595	0
0.866611	-0.112055	2.43825	3.5718	1.7066	0
0.867731	-0.111123	2.4415	3.5752	1.70725	0
0.86885	-0.110192	2.44476	3.5786	1.7079	0
0.869968	-0.109263	2.44801	3.582	1.70855	0
0.871085	-0.108334	2.45127	3.5854	1.7092	0
0.8722	-0.107406	2.45452	3.5888	1.70985	0
0.873315	-0.106479	2.45778	3.5922	1.7105	0
0.874428	-0.105552	2.46104	3.5956	1.71114	0
0.875541	-0.104627	2.46429	3.599	1.71179	0
0.876652	-0.103702	2.46755	3.6024	1.71244	0
0.877763	-0.102779	2.47081	3.6058	1.71308	0
0.878872	-0.101856	2.47407	3.60919	1.71373	0
0.87998	-0.100934	2.47733	3.61259	1.71437	0
0.881087	-0.100013	2.48059	3.61598	1.71502	0
0.882194	-0.099093	2.48385	3.61938	1.71566	0
0.883299	-0.0981738	2.48711	3.62277	1.71631	0
0.884403	-0.0972553	2.49037	3.62616	1.71695	0
0.885506	-0.0963378	2.49364	3.62955	1.71759	0
0.886608	-0.0954211	2.4969	3.63295	1.71823	0
0.887709	-0.0945053	2.50017	3.63634	1.71888	0
0.888809	-0.0935903	2.50343	3.63973	1.71952	0
0.889908	-0.0926762	2.50669	3.64312	1.72016	0
0.891006	-0.0917629	2.50996	3.64651	1.7208	0
0.892103	-0.0908505	2.51323	3.64989	1.72144	0
0.893199	-0.0899389	2.51649	3.65328	1.72208	0
0.894294	-0.0890282	2.51976	3.65667	1.72272	0
0.895388	-0.0881184	2.52303	3.66006	1.72335	0
0.896481	-0.0872093	2.5263	3.66344	1.72399	0
0.897572	-0.0863012	2.52957	3.66683	1.72463	0
0.898663	-0.0853939	2.53284	3.67021	1.72527	0
0.899753	-0.0844874	2.53611	3.6736	1.7259	0
0.900842	-0.0835817	2.53938	3.67698	1.72654	0
0.90193	-0.0826769	2.54265	3.68036	1.72717	0
0.903017	-0.081773	2.54592	3.68374	1.72781	0
0.904103	-0.0808699	2.5492	3.68712	1.72844	0
0.905187	-0.0799676	2.55247	3.69051	1.72908	0
0.906271	-0.0790661	2.55574	3.69389	1.72971	0
0.907354	-0.0781655	2.55902	3.69726	1.73035	0
0.908436	-0.0772657	2.56229	3.70064	1.73098	0
0.909517	-0.0763668	2.56557	3.70402	1.73161	0
0.910597	-0.0754687	2.56884	3.7074	1.73224	0
0.911676	-0.0745714	2.57212	3.71078	1.73287	0
0.912754	-0.0736749	2.5754	3.71415	1.7335	0
0.913831	-0.0727793	2.57868	3.71753	1.73413	0
0.914907	-0.0718845	2.58195	3.7209	1.73476	0
0.915982	-0.0709905	2.58523	3.72428	1.73539	0
0.917056	-0.0700973	2.58851	3.72765	1.73602	0
0.918129	-0.069205	2.59179	3.73102	1.73665	0
0.919201	-0.0683134	2.59507	3.73439	1.73728	0
0.920272	-0.0674227	2.59836	3.73777	1.73791	0
0.921342	-0.0665329	2.60164	3.74114	1.73853	0
0.922411	-0.0656438	2.60492	3.74451	1.73916	0
0.92348	-0.0647555	2.6082	3.74788	1.73979	0
0.924547	-0.0638681	2.61148	3.75124	1.74041	0
0.925613	-0.0629815	2.61477	3.75461	1.74104	0
0.926679	-0.0620957	2.61805	3.75798	1.74166	0
0.927743	-0.0612107	2.62134	3.76135	1.74229	0
0.928806	-0.0603266	2.62462	3.76471	1.74291	0
0.929869	-0.0594432	2.62791	3.76808	1.74353	0
0.93093	-0.0585607	2.63119	3.77144	1.74416	0
0.931991	-0.0576789	2.63448	3.77481	1.74478	0
0.933051	-0.056798	2.63777	3.77817	1.7454	0
0.934109	-0.0559179	2.64106	3.78153	1.74602	0
0.935167	-0.0550386	2.64434	3.78489	1.74664	0
0.936224	-0.0541601	2.64763	3.78826	1.74726	0
0.93728	-0.0532824	2.65092	3.79162	1.74788	0
0.938335	-0.0524056	2.65421	3.79498	1.7485	0
0.939389	-0.0515295	2.6575	3.79833	1.74912	0
0.940442	-0.0506543	2.66079	3.80169	1.74974	0
0.941494	-0.0497799	2.66408	3.80505	1.75036	0
0.942545	-0.0489063	2.66738	3.80841	1.75098	0
0.943596	-0.0480335	2.67067	3.81176	1.7516	0
0.944645	-0.0471615	2.67396	3.81512	1.75221	0
0.945694	-0.0462903	2.67725	3.81847	1.75283	0
0.946741	-0.04542	2.68054	3.82183	1.75345	0
0.947788	-0.0445505	2.68384	3.82518	1.75406	0
0.948833	-0.0436818	2.68713	3.82853	1.75468	0
0.949878	-0.0428139	2.69043	3.83188	1.75529	0
0.950922	-0.0419468	2.69372	3.83523	1.7559	0
0.951965	-0.0410806	2.69701	3.83858	1.75652	0
0.953007	-0.0402152	2.70031	3.84193	1.75713	0
0.954048	-0.0393506	2.7036	3.84528	1.75774	0
0.955088	-0.0384869	2.7069	3.84862	1.75836	0
0.956128	-0.037624	2.7102	3.85197	1.75897	0
0.957166	-0.036762	2.71349	3.85531	1.75958	0
0.958204	-0.0359008	2.71679	3.85866	1.76019	0
0.95924	-0.0350405	2.72008	3.862	1.7608	0
0.960276	-0.034181	2.72338	3.86534	1.76141	0
0.961311	-0.0333224	2.72668	3.86868	1.76202	0
0.962345	-0.0324646	2.72997	3.87202	1.76263	0
0.963378	-0.0316078	2.73327	3.87536	1.76323	0
0.96441	-0.0307519	2.73657	3.8787	1.76384	0
0.965441	-0.0298968	2.73986	3.88204	1.76445	0
0.966472	-0.0290427	2.74316	3.88537	1.76506	0
0.967501	-0.0281895	2.74645	3.8887	1.76566	0
0.96853	-0.0273372	2.74975	3.89204	1.76627	0
0.969558	-0.026486	2.75305	3.89537	1.76687	0
0.970584	-0.0256357	2.75634	3.8987	1.76748	0
