X:	U:	P:	RO:	E:	Q:
-0.152425	-0.67065	0.944966	4.11456	0.57416	0
-0.149349	-0.668367	0.938985	4.09594	0.573119	0
-0.146259	-0.666026	0.933057	4.07745	0.572083	0
-0.143155	-0.663737	0.926983	4.05848	0.571017	0
-0.140037	-0.661388	0.921003	4.03976	0.569962	0
-0.136904	-0.659088	0.914827	4.02039	0.568867	0
-0.133756	-0.656754	0.90884	4.00158	0.567801	0
-0.130593	-0.654409	0.902612	3.98197	0.566687	0
-0.127415	-0.65213	0.896519	3.96275	0.565591	0
-0.124221	-0.649713	0.890509	3.94376	0.564505	0
-0.121012	-0.647403	0.884151	3.92363	0.563351	0
-0.117786	-0.645119	0.87812	3.90449	0.56225	0
-0.114545	-0.642593	0.872408	3.88633	0.561203	0
-0.111288	-0.640125	0.866139	3.86637	0.560047	0
-0.108015	-0.637968	0.859418	3.84491	0.558802	0
-0.104723	-0.635775	0.853369	3.82556	0.557676	0
-0.101415	-0.633014	0.848874	3.81116	0.556835	0
-0.0980938	-0.629445	0.846067	3.80215	0.556308	0
-0.0947651	-0.625132	0.844632	3.79755	0.556038	0
-0.0914323	-0.620262	0.844166	3.79605	0.555951	0
-0.0880983	-0.615011	0.844345	3.79662	0.555984	0
-0.0847647	-0.609508	0.844946	3.79855	0.556097	0
-0.0814328	-0.603842	0.845823	3.80137	0.556262	0
-0.0781035	-0.598066	0.846886	3.80478	0.556462	0
-0.074777	-0.592217	0.848073	3.80859	0.556684	0
-0.071454	-0.586318	0.849345	3.81267	0.556923	0
-0.0681344	-0.580385	0.850676	3.81693	0.557172	0
-0.0648186	-0.574428	0.852047	3.82133	0.557429	0
-0.0615066	-0.568456	0.853445	3.8258	0.55769	0
-0.0581985	-0.562473	0.854861	3.83034	0.557954	0
-0.0548943	-0.556483	0.856287	3.8349	0.55822	0
-0.051594	-0.550489	0.857719	3.83948	0.558486	0
-0.0482976	-0.544494	0.859151	3.84406	0.558753	0
-0.0450052	-0.538499	0.860582	3.84863	0.559019	0
-0.0417167	-0.532505	0.862009	3.85319	0.559283	0
-0.0384321	-0.526514	0.863429	3.85772	0.559546	0
-0.0351513	-0.520525	0.864841	3.86222	0.559808	0
-0.0318744	-0.514541	0.866244	3.8667	0.560067	0
-0.0286013	-0.508561	0.867636	3.87114	0.560324	0
-0.0253319	-0.502586	0.869018	3.87554	0.560579	0
-0.0220662	-0.496615	0.870387	3.8799	0.560831	0
-0.0188042	-0.490651	0.871743	3.88422	0.561081	0
-0.0155458	-0.484691	0.873087	3.88849	0.561327	0
-0.012291	-0.478737	0.874417	3.89272	0.561572	0
-0.00903976	-0.47279	0.875732	3.8969	0.561813	0
-0.00579199	-0.466847	0.877034	3.90104	0.562051	0
-0.00254766	-0.460911	0.878321	3.90513	0.562287	0
0.000693266	-0.454981	0.879593	3.90917	0.562519	0
0.00393085	-0.449057	0.88085	3.91316	0.562749	0
0.00716513	-0.443139	0.882092	3.9171	0.562976	0
0.0103962	-0.437227	0.883318	3.92099	0.563199	0
0.013624	-0.431321	0.884529	3.92483	0.56342	0
0.0168486	-0.42542	0.885725	3.92861	0.563637	0
0.0200702	-0.419526	0.886904	3.93235	0.563851	0
0.0232887	-0.413638	0.888068	3.93603	0.564063	0
0.0265042	-0.407755	0.889215	3.93967	0.564271	0
0.0297167	-0.401879	0.890347	3.94325	0.564476	0
0.0329263	-0.396008	0.891463	3.94678	0.564678	0
0.036133	-0.390142	0.892563	3.95025	0.564877	0
0.0393369	-0.384283	0.893646	3.95368	0.565072	0
0.0425381	-0.378429	0.894713	3.95705	0.565265	0
0.0457365	-0.37258	0.895764	3.96037	0.565455	0
0.0489322	-0.366737	0.896799	3.96364	0.565641	0
0.0521253	-0.360899	0.897818	3.96685	0.565825	0
0.0553158	-0.355066	0.89882	3.97002	0.566005	0
0.0585038	-0.349239	0.899806	3.97313	0.566182	0
0.0616892	-0.343417	0.900775	3.97618	0.566357	0
0.0648722	-0.337599	0.901728	3.97919	0.566528	0
0.0680528	-0.331787	0.902665	3.98214	0.566696	0
0.0712311	-0.325979	0.903586	3.98504	0.566861	0
0.074407	-0.320177	0.90449	3.98789	0.567023	0
0.0775807	-0.314378	0.905378	3.99069	0.567182	0
0.0807521	-0.308585	0.906249	3.99343	0.567338	0
0.0839214	-0.302796	0.907104	3.99612	0.567491	0
0.0870886	-0.297012	0.907943	3.99876	0.56764	0
0.0902536	-0.291231	0.908765	4.00135	0.567787	0
0.0934166	-0.285455	0.909571	4.00388	0.567931	0
0.0965776	-0.279684	0.91036	4.00636	0.568072	0
0.0997366	-0.273916	0.911134	4.00879	0.568209	0
0.102894	-0.268152	0.91189	4.01117	0.568344	0
0.106049	-0.262393	0.912631	4.0135	0.568476	0
0.109202	-0.256637	0.913355	4.01577	0.568605	0
0.112354	-0.250885	0.914063	4.018	0.568731	0
0.115504	-0.245136	0.914754	4.02017	0.568853	0
0.118652	-0.239391	0.915429	4.02229	0.568973	0
0.121799	-0.23365	0.916088	4.02435	0.56909	0
0.124944	-0.227912	0.91673	4.02637	0.569204	0
0.128087	-0.222177	0.917356	4.02833	0.569315	0
0.131229	-0.216446	0.917966	4.03025	0.569423	0
0.134369	-0.210718	0.91856	4.03211	0.569528	0
0.137508	-0.204992	0.919137	4.03392	0.56963	0
0.140645	-0.19927	0.919698	4.03568	0.56973	0
0.143781	-0.193551	0.920243	4.03738	0.569826	0
0.146916	-0.187834	0.920771	4.03904	0.569919	0
0.15005	-0.18212	0.921283	4.04064	0.57001	0
0.153182	-0.176409	0.921779	4.0422	0.570097	0
0.156313	-0.1707	0.922258	4.0437	0.570182	0
0.159443	-0.164994	0.922722	4.04515	0.570264	0
0.162572	-0.15929	0.923169	4.04655	0.570343	0
0.165699	-0.153588	0.9236	4.0479	0.570419	0
0.168826	-0.147889	0.924014	4.0492	0.570492	0
0.171951	-0.142192	0.924413	4.05045	0.570562	0
0.175076	-0.136496	0.924795	4.05164	0.570629	0
0.1782	-0.130803	0.925161	4.05279	0.570694	0
0.181323	-0.125111	0.925511	4.05389	0.570755	0
0.184445	-0.119422	0.925844	4.05493	0.570814	0
0.187566	-0.113734	0.926162	4.05592	0.57087	0
0.190686	-0.108047	0.926463	4.05686	0.570923	0
0.193806	-0.102363	0.926748	4.05776	0.570973	0
0.196925	-0.0966791	0.927016	4.0586	0.57102	0
0.200043	-0.090997	0.927269	4.05939	0.571065	0
0.203161	-0.0853162	0.927505	4.06013	0.571106	0
0.206278	-0.0796366	0.927726	4.06082	0.571145	0
0.209395	-0.0739581	0.92793	4.06146	0.571181	0
0.212511	-0.0682806	0.928118	4.06204	0.571214	0
0.215627	-0.062604	0.928289	4.06258	0.571244	0
0.218742	-0.0569283	0.928445	4.06307	0.571271	0
0.221857	-0.0512534	0.928584	4.0635	0.571295	0
0.224972	-0.0455791	0.928707	4.06389	0.571317	0
0.228086	-0.0399055	0.928814	4.06422	0.571336	0
0.2312	-0.0342324	0.928905	4.06451	0.571352	0
0.234314	-0.0285597	0.92898	4.06474	0.571365	0
0.237428	-0.0228873	0.929038	4.06493	0.571375	0
0.240541	-0.0172153	0.929081	4.06506	0.571382	0
0.243655	-0.0115434	0.929107	4.06514	0.571387	0
0.246768	-0.0058716	0.929117	4.06517	0.571388	0
0.249881	-0.00019983	0.929111	4.06515	0.571387	0
0.252995	0.00547201	0.929088	4.06508	0.571383	0
0.256108	0.011144	0.92905	4.06496	0.571377	0
0.259222	0.0168162	0.928995	4.06479	0.571367	0
0.262335	0.0224888	0.928924	4.06457	0.571355	0
0.265449	0.0281617	0.928837	4.06429	0.571339	0
0.268563	0.0338351	0.928733	4.06397	0.571321	0
0.271677	0.0395091	0.928614	4.0636	0.5713	0
0.274792	0.0451838	0.928478	4.06317	0.571277	0
0.277907	0.0508592	0.928326	4.0627	0.57125	0
0.281022	0.0565354	0.928158	4.06217	0.571221	0
0.284138	0.0622126	0.927973	4.06159	0.571188	0
0.287254	0.0678907	0.927773	4.06096	0.571153	0
0.29037	0.0735699	0.927556	4.06029	0.571115	0
0.293487	0.0792503	0.927323	4.05956	0.571074	0
0.296605	0.0849319	0.927073	4.05878	0.57103	0
0.299723	0.0906148	0.926807	4.05794	0.570983	0
0.302842	0.0962992	0.926525	4.05706	0.570934	0
0.305962	0.101985	0.926227	4.05613	0.570881	0
0.309082	0.107673	0.925913	4.05514	0.570826	0
0.312203	0.113362	0.925582	4.05411	0.570768	0
0.315325	0.119053	0.925234	4.05302	0.570707	0
0.318448	0.124745	0.924871	4.05188	0.570643	0
0.321571	0.13044	0.924491	4.05069	0.570576	0
0.324696	0.136137	0.924095	4.04945	0.570506	0
0.327821	0.141836	0.923682	4.04816	0.570433	0
0.330947	0.147537	0.923253	4.04682	0.570358	0
0.334075	0.15324	0.922807	4.04542	0.570279	0
0.337203	0.158946	0.922346	4.04397	0.570197	0
0.340333	0.164654	0.921867	4.04248	0.570113	0
0.343464	0.170365	0.921373	4.04093	0.570026	0
0.346596	0.176078	0.920861	4.03932	0.569935	0
0.349729	0.181794	0.920334	4.03767	0.569842	0
0.352864	0.187513	0.91979	4.03596	0.569746	0
0.356	0.193235	0.919229	4.03421	0.569647	0
0.359137	0.19896	0.918652	4.0324	0.569544	0
0.362275	0.204687	0.918058	4.03053	0.569439	0
0.365416	0.210419	0.917448	4.02862	0.569331	0
0.368557	0.216153	0.916821	4.02665	0.56922	0
0.3717	0.221891	0.916177	4.02463	0.569106	0
0.374845	0.227632	0.915517	4.02256	0.568989	0
0.377991	0.233377	0.91484	4.02044	0.568869	0
0.381139	0.239125	0.914147	4.01826	0.568745	0
0.384289	0.244877	0.913437	4.01603	0.568619	0
0.38744	0.250633	0.91271	4.01375	0.56849	0
0.390594	0.256393	0.911966	4.01141	0.568358	0
0.393749	0.262157	0.911206	4.00902	0.568222	0
0.396906	0.267925	0.910429	4.00658	0.568084	0
0.400064	0.273698	0.909635	4.00408	0.567942	0
0.403225	0.279474	0.908824	4.00153	0.567798	0
0.406388	0.285255	0.907996	3.99893	0.56765	0
0.409553	0.291041	0.907152	3.99627	0.567499	0
0.41272	0.296831	0.90629	3.99356	0.567345	0
0.415889	0.302626	0.905412	3.99079	0.567188	0
0.419061	0.308426	0.904517	3.98797	0.567028	0
0.422234	0.31423	0.903604	3.9851	0.566864	0
0.42541	0.32004	0.902675	3.98217	0.566698	0
0.428588	0.325855	0.901728	3.97919	0.566528	0
0.431769	0.331675	0.900765	3.97615	0.566355	0
0.434952	0.3375	0.899784	3.97306	0.566179	0
0.438138	0.343331	0.898786	3.96991	0.565999	0
0.441326	0.349167	0.897771	3.96671	0.565816	0
0.444516	0.355009	0.896739	3.96345	0.56563	0
0.447709	0.360857	0.895689	3.96013	0.565441	0
0.450905	0.36671	0.894623	3.95676	0.565249	0
0.454104	0.37257	0.893538	3.95334	0.565053	0
0.457305	0.378435	0.892437	3.94986	0.564854	0
0.46051	0.384307	0.891318	3.94632	0.564651	0
0.463717	0.390185	0.890181	3.94272	0.564446	0
0.466927	0.396069	0.889028	3.93907	0.564237	0
0.47014	0.40196	0.887856	3.93536	0.564024	0
0.473356	0.407858	0.886667	3.9316	0.563808	0
0.476575	0.413762	0.88546	3.92778	0.563589	0
0.479797	0.419673	0.884236	3.9239	0.563366	0
0.483023	0.425591	0.882994	3.91996	0.56314	0
0.486251	0.431516	0.881734	3.91596	0.56291	0
0.489483	0.437448	0.880457	3.91191	0.562677	0
0.492718	0.443388	0.879162	3.9078	0.562441	0
0.495957	0.449335	0.877848	3.90363	0.5622	0
0.499199	0.45529	0.876517	3.8994	0.561957	0
0.502445	0.461252	0.875168	3.89511	0.561709	0
0.505694	0.467222	0.873801	3.89076	0.561458	0
0.508947	0.4732	0.872415	3.88636	0.561204	0
0.512204	0.479186	0.871012	3.88189	0.560946	0
0.515464	0.48518	0.86959	3.87736	0.560684	0
0.518728	0.491182	0.86815	3.87277	0.560419	0
0.521996	0.497192	0.866691	3.86813	0.56015	0
0.525268	0.503212	0.865215	3.86342	0.559877	0
0.528544	0.509239	0.863719	3.85865	0.5596	0
0.531824	0.515276	0.862206	3.85381	0.55932	0
0.535108	0.521321	0.860673	3.84892	0.559035	0
0.538396	0.527376	0.859122	3.84397	0.558747	0
0.541689	0.533439	0.857552	3.83895	0.558455	0
0.544986	0.539512	0.855964	3.83387	0.55816	0
0.548287	0.545594	0.854356	3.82872	0.55786	0
0.551593	0.551686	0.852729	3.82351	0.557556	0
0.554903	0.557787	0.851084	3.81824	0.557249	0
0.558217	0.563898	0.849419	3.8129	0.556937	0
0.561537	0.570019	0.847735	3.8075	0.556621	0
0.564861	0.576149	0.846031	3.80204	0.556301	0
0.56819	0.58229	0.844308	3.7965	0.555977	0
0.571523	0.588441	0.842565	3.79091	0.555649	0
0.574862	0.594603	0.840803	3.78524	0.555317	0
0.578205	0.600775	0.83902	3.77951	0.55498	0
0.581554	0.606957	0.837218	3.77371	0.554639	0
0.584908	0.61315	0.835395	3.76784	0.554294	0
0.588267	0.619353	0.833552	3.7619	0.553944	0
0.591631	0.625568	0.831689	3.75589	0.55359	0
0.595001	0.631793	0.829804	3.74981	0.553231	0
0.598376	0.63803	0.827899	3.74365	0.552868	0
0.601757	0.644277	0.825972	3.73743	0.5525	0
0.605143	0.650535	0.824023	3.73113	0.552127	0
0.608535	0.656804	0.822053	3.72476	0.55175	0
0.611933	0.663085	0.82006	3.7183	0.551367	0
0.615337	0.669376	0.818044	3.71177	0.550979	0
0.618747	0.675678	0.816005	3.70516	0.550587	0
0.622162	0.681991	0.813942	3.69847	0.550188	0
0.625584	0.688315	0.811854	3.69169	0.549785	0
0.629013	0.694649	0.809741	3.68482	0.549375	0
0.632447	0.700993	0.8076	3.67786	0.54896	0
0.635889	0.707346	0.805431	3.6708	0.548538	0
0.639336	0.713709	0.803231	3.66364	0.54811	0
0.642791	0.720079	0.801	3.65637	0.547674	0
0.646252	0.726456	0.798731	3.64897	0.54723	0
0.649721	0.732836	0.796419	3.64142	0.546777	0
0.653196	0.739219	0.794062	3.63372	0.546314	0
0.656679	0.745601	0.791655	3.62585	0.545841	0
0.66017	0.751982	0.789193	3.6178	0.545355	0
0.663668	0.758355	0.786649	3.60946	0.544852	0
0.667175	0.764697	0.783956	3.60063	0.544318	0
0.67069	0.770962	0.780994	3.59091	0.54373	0
0.674214	0.777075	0.777596	3.57975	0.543053	0
0.67775	0.782947	0.77359	3.56656	0.542252	0
0.681298	0.788498	0.768849	3.55094	0.5413	0
0.684863	0.793683	0.763346	3.53277	0.54019	0
0.688445	0.798513	0.757157	3.51229	0.538935	0
0.692049	0.803045	0.750432	3.48998	0.537563	0
0.695675	0.80736	0.74334	3.46638	0.536106	0
0.699326	0.811539	0.736029	3.442	0.534594	0
0.703003	0.815646	0.728606	3.41717	0.533048	0
0.706707	0.819724	0.72114	3.39212	0.531481	0
0.710438	0.823798	0.713672	3.36699	0.529903	0
0.714197	0.827882	0.706221	3.34185	0.528316	0
0.717984	0.831978	0.698802	3.31674	0.526724	0
0.7218	0.836088	0.691425	3.29169	0.525129	0
0.725645	0.840207	0.6841	3.26674	0.523533	0
0.729519	0.844332	0.676839	3.24194	0.521939	0
0.733423	0.848453	0.66966	3.21735	0.520351	0
0.737357	0.852557	0.662592	3.19305	0.518776	0
0.74132	0.856624	0.655674	3.16921	0.517222	0
0.745314	0.860622	0.648973	3.14604	0.515706	0
0.749337	0.8645	0.642597	3.12393	0.514253	0
0.753388	0.868171	0.636727	3.10352	0.512907	0
0.757466	0.871486	0.631673	3.08591	0.51174	0
0.761568	0.874193	0.627959	3.07294	0.510878	0
0.765686	0.875872	0.626396	3.06748	0.510514	0
0.769812	0.876029	0.626627	3.06829	0.510568	0.000380779
0.773937	0.875797	0.626975	3.0695	0.510649	0.000454412
0.77806	0.875521	0.627419	3.07106	0.510752	0.000511909
0.782181	0.875209	0.627933	3.07285	0.510871	0.000568922
0.7863	0.874863	0.628502	3.07484	0.511003	0.000609447
0.790416	0.874493	0.629111	3.07697	0.511144	0.00063262
0.794529	0.874108	0.629743	3.07918	0.511291	0.000639418
0.79864	0.873721	0.630382	3.08141	0.511439	0.000630854
0.802747	0.873338	0.631013	3.08362	0.511585	0.000608599
0.806851	0.87297	0.631621	3.08574	0.511726	0.000574876
0.810953	0.872622	0.632195	3.08774	0.511859	0.00053223
0.815052	0.8723	0.632727	3.0896	0.511981	0.000483329
0.819148	0.872008	0.63321	3.09129	0.512093	0.000430788
0.823242	0.871748	0.63364	3.09279	0.512192	0.000377012
0.827334	0.87152	0.634017	3.0941	0.512279	0.000324083
0.831425	0.871325	0.63434	3.09523	0.512353	0.000273684
0.835514	0.87116	0.634614	3.09619	0.512416	0.000227073
0.839602	0.871023	0.63484	3.09698	0.512468	0.000185088
0.843688	0.870911	0.635025	3.09762	0.51251	0.000148182
0.847774	0.870822	0.635173	3.09814	0.512544	0.000116481
0.851859	0.870752	0.635289	3.09855	0.51257	8.98438e-05
0.855944	0.870698	0.635378	3.09886	0.512591	6.79366e-05
0.860028	0.870657	0.635446	3.0991	0.512606	5.02952e-05
0.864112	0.870626	0.635496	3.09927	0.512617	3.63843e-05
0.868195	0.870604	0.635532	3.0994	0.512625	2.56451e-05
0.872279	0.870589	0.635557	3.09949	0.51263	1.75323e-05
0.876362	0.870578	0.635574	3.09955	0.512634	1.15405e-05
0.880445	0.870571	0.635585	3.09959	0.512636	7.21976e-06
0.884529	0.870567	0.635592	3.09962	0.512637	4.18393e-06
0.888612	0.870565	0.635596	3.09964	0.512638	2.11102e-06
0.892695	0.870563	0.635598	3.09964	0.512638	7.45309e-07
0.896778	0.870563	0.635598	3.09965	0.512637	0
0.900861	0.870563	0.635596	3.09964	0.512636	0
0.904944	0.870565	0.635594	3.09964	0.512635	0
0.909027	0.870565	0.635594	3.09964	0.512635	0
0.913111	0.870565	0.635591	3.09964	0.512634	0
0.917194	0.870567	0.63559	3.09963	0.512633	4.21543e-08
0.921277	0.870567	0.635589	3.09963	0.512632	0
0.92536	0.870568	0.635587	3.09963	0.512631	0
0.929443	0.870568	0.635586	3.09963	0.51263	0
0.933526	0.870569	0.635584	3.09963	0.512629	0
0.937609	0.87057	0.635582	3.09963	0.512628	0
0.941693	0.87057	0.635581	3.09962	0.512628	0
0.945776	0.870571	0.635579	3.09962	0.512626	0
0.949859	0.870572	0.635578	3.09962	0.512626	0
0.953942	0.870572	0.635576	3.09962	0.512624	0
0.958025	0.870573	0.635575	3.09962	0.512623	0
0.962108	0.870573	0.635574	3.09962	0.512622	0
0.966192	0.870574	0.635572	3.09962	0.512621	0
0.970275	0.870574	0.635572	3.09962	0.51262	0
0.974358	0.870575	0.63557	3.09962	0.512619	0
0.978441	0.870575	0.635569	3.09962	0.512618	0
0.982524	0.870576	0.635567	3.09962	0.512616	0
0.986607	0.870576	0.635567	3.09963	0.512615	9.62589e-09
0.99069	0.870576	0.635565	3.09963	0.512614	0
0.994774	0.870577	0.635564	3.09963	0.512613	0
0.998857	0.870577	0.635563	3.09964	0.512611	0
1.00294	0.870578	0.635562	3.09964	0.51261	0
1.00702	0.870578	0.635561	3.09964	0.512608	0
1.01111	0.870578	0.63556	3.09965	0.512607	0
1.01519	0.870578	0.635559	3.09965	0.512605	0
1.01927	0.870578	0.635558	3.09966	0.512603	0
1.02336	0.870579	0.635557	3.09967	0.512602	2.54132e-08
1.02744	0.870579	0.635556	3.09967	0.5126	0
1.03152	0.870579	0.635555	3.09968	0.512598	2.10436e-11
1.0356	0.870579	0.635555	3.09969	0.512596	0
1.03969	0.87058	0.635554	3.0997	0.512593	0
1.04377	0.87058	0.635553	3.09971	0.512591	0
1.04785	0.87058	0.635552	3.09972	0.512589	0
1.05194	0.87058	0.635551	3.09973	0.512586	0
1.05602	0.87058	0.63555	3.09974	0.512583	0
1.0601	0.87058	0.63555	3.09976	0.51258	0
1.06419	0.87058	0.635549	3.09977	0.512577	0
1.06827	0.87058	0.635548	3.09979	0.512573	0
1.07235	0.87058	0.635547	3.09981	0.512569	0
1.07643	0.87058	0.635546	3.09983	0.512565	0
1.08052	0.87058	0.635545	3.09986	0.51256	0
1.0846	0.87058	0.635545	3.09988	0.512555	6.19354e-10
1.08868	0.87058	0.635544	3.09991	0.512549	0
1.09277	0.87058	0.635543	3.09995	0.512543	1.2803e-08
1.09685	0.87058	0.635542	3.09999	0.512536	3.29089e-08
1.10093	0.87058	0.635541	3.10003	0.512528	5.14301e-08
1.10501	0.87058	0.635541	3.10009	0.512518	6.987e-08
1.1091	0.87058	0.63554	3.10015	0.512507	8.85533e-08
1.11318	0.87058	0.635539	3.10022	0.512495	1.07324e-07
